id,title,created_at,duration,url,video_type
1712968950,"Top 10 CS:GO Betrayals with Hallzerk :( | BLAST Premier Spring Groups, Day 2",2023-01-20T13:30:40Z,34s,https://www.twitch.tv/videos/1712968950,highlight
1712925642,"Complexity's sneaky Overpass play analyses by Mahone | BLAST Premier Spring Groups 2023, Day 2",2023-01-20T12:05:12Z,2m18s,https://www.twitch.tv/videos/1712925642,highlight
1712358025,"Maersk MVP Check-in, Day 1 - BLAST Premier Spring Groups 2023",2023-01-19T21:16:11Z,1m15s,https://www.twitch.tv/videos/1712358025,highlight
1712230278,Astralis comms for Buzz's ace (MIC'D UP) | BLAST Premier Spring Groups 2023,2023-01-19T18:56:35Z,28s,https://www.twitch.tv/videos/1712230278,highlight
1712181746,dev1ce and all of CS:GO is at the highest level ever (dev1ce interview) | BLAST Premier Spring Groups 2023,2023-01-19T17:59:25Z,1m7s,https://www.twitch.tv/videos/1712181746,highlight
1712007310,Maniac dancing | BLAST Premier Spring Groups 2023,2023-01-19T13:43:59Z,7s,https://www.twitch.tv/videos/1712007310,highlight
1682344467,"m0NESY, your Maersk Tournament MVP of BLAST Premier World Final 2022",2022-12-18T12:42:18Z,4m59s,https://www.twitch.tv/videos/1682344467,highlight
1682335771,"G2 Esports Trophy Lift, BLAST Premier World Final 2022 Champions!",2022-12-18T12:24:17Z,59s,https://www.twitch.tv/videos/1682335771,highlight
1681698456,"Maersk MVP Check-in, Day 4 | BLAST Premier World Final 2022",2022-12-17T19:03:57Z,1m4s,https://www.twitch.tv/videos/1681698456,highlight
1681616529,"huNter/JKS 2v4 vs FaZe (Nuke) | BLAST Premier World Final 2022, Day 4",2022-12-17T17:23:52Z,36s,https://www.twitch.tv/videos/1681616529,highlight
1681431937,EliGE 3k spray vs OG (Overpass) | BLAST Premier World Final 2022,2022-12-17T12:38:11Z,8s,https://www.twitch.tv/videos/1681431937,highlight
1680784439,"Maersk MVP Check-in, Day 3 | BLAST Premier World Final 2022",2022-12-16T19:32:46Z,1m8s,https://www.twitch.tv/videos/1680784439,highlight
1680577172,"oSee stop NAVI on Mirage A-site | BLAST Premier World Final 2022, Day 3",2022-12-16T14:34:41Z,1m16s,https://www.twitch.tv/videos/1680577172,highlight
1679904258,"ZywOo 4k vs OG (Mirage) | BLASY Premier World Final 2022, Day 2",2022-12-15T19:19:25Z,22s,https://www.twitch.tv/videos/1679904258,highlight
1679893919,"Maersk MVP Check-in, Day 2 | BLAST Premier World Final 2022",2022-12-15T19:06:16Z,1m14s,https://www.twitch.tv/videos/1679893919,highlight
1679608271,"Mahone breaking down Team Liquid's strategies on Anubis | BLAST Premier World Final 2022, Day 2",2022-12-15T10:48:05Z,1m41s,https://www.twitch.tv/videos/1679608271,highlight
1679492231,"Maersk MVP Check-in, Day 1 | BLAST Premier World Final 2022",2022-12-15T05:14:30Z,1m17s,https://www.twitch.tv/videos/1679492231,highlight
1678757423,"m0NESY B-hop AWP kill vs FaZe (Nuke, round 7) | BLAST Premier World Final 2022, Day 1",2022-12-14T11:31:31Z,1m55s,https://www.twitch.tv/videos/1678757423,highlight
1678722825,karrigan pointing at ropz,2022-12-14T09:52:10Z,6s,https://www.twitch.tv/videos/1678722825,highlight
1678692410,"cadiaN win celebration | BLAST Premier Fall FInal 2022, Day 5",2022-12-14T08:12:26Z,7s,https://www.twitch.tv/videos/1678692410,highlight
1667324888,"FaZe vs Heroic, 14-14 (Mirage) | BLAST Premier Fall ",2022-12-01T10:57:49Z,2m22s,https://www.twitch.tv/videos/1667324888,highlight
1664357352,"Copenhagen Cowboy crawler, map 2",2022-11-27T20:04:35Z,11s,https://www.twitch.tv/videos/1664357352,highlight
1664331512,"rain 3k vs Heroic (Inferno) | BLAST Premier Fall Final 2022, Day 5",2022-11-27T19:33:08Z,37s,https://www.twitch.tv/videos/1664331512,highlight
1664213410,"Heroic stage walk-in, Grand Final | BLAST Premier Fall Final 2022, Day 5",2022-11-27T17:03:00Z,1m10s,https://www.twitch.tv/videos/1664213410,highlight
1664212466,"FaZe Clan stage walk-in, Grand Final | BLAST Premier Fall Final 2022, Day 5",2022-11-27T17:01:55Z,1m12s,https://www.twitch.tv/videos/1664212466,highlight
1664211634,"Royal Arena, Where Heroes Are Made",2022-11-27T17:01:01Z,1m36s,https://www.twitch.tv/videos/1664211634,highlight
1664195200,Mahone breaks down ropz' 3K hold for OT vs NIP | BLAST,2022-11-27T16:39:13Z,2m4s,https://www.twitch.tv/videos/1664195200,highlight
1664136729,"LORD BENDTNER JOINS TEAM DENMARK! | BLAST Premier Fall Final 2022, Day 5",2022-11-27T15:13:18Z,1m20s,https://www.twitch.tv/videos/1664136729,highlight
1664115169,"Archarom playing the Danish National Anthem | BLAST Premier Fall Final 2022, Day 5",2022-11-27T14:39:36Z,50s,https://www.twitch.tv/videos/1664115169,highlight
1664111475,"BLAST.tv Dream Team Walk-in | BLAST Premier Fall Final 2022, Day 5",2022-11-27T14:33:12Z,1m10s,https://www.twitch.tv/videos/1664111475,highlight
1664108889,"Team Denmark Walk-in | BLAST Premier Fall Final 2022, Day 5",2022-11-27T14:28:54Z,1m9s,https://www.twitch.tv/videos/1664108889,highlight
1664101899,Welcome sukker and Rub1n to the BLAST.tv Showmatch! | BLASTPremier Fall FInal 2022,2022-11-27T14:16:24Z,1m14s,https://www.twitch.tv/videos/1664101899,highlight
1663615623,"Maersk MVP Check-in, Semifinals (Day 4) | BLAST Premier Fall Final 2022",2022-11-26T23:33:37Z,1m6s,https://www.twitch.tv/videos/1663615623,highlight
1663571539,"ropz 3K hold vs NIP (Nuke) | BLAST Premier Fall Final 2022, Day 4",2022-11-26T22:36:43Z,43s,https://www.twitch.tv/videos/1663571539,highlight
1663421556,"FaZe Clan Stage Walk-in | BLAST Premier Fall Final 2022, Day 4",2022-11-26T19:31:48Z,1m11s,https://www.twitch.tv/videos/1663421556,highlight
1663417494,"NIP Stage Walk-in | BLAST Premier Fall Final 2022, Day 4",2022-11-26T19:26:39Z,1m19s,https://www.twitch.tv/videos/1663417494,highlight
1663329366,"Mahone breaks down one of Team Liquid's 4v5 plays on Inferno vs Heroic | BLAST Premier Fall Final 2022, Day 4 ",2022-11-26T17:36:23Z,1m10s,https://www.twitch.tv/videos/1663329366,highlight
1663271618,"YEKINDAR great nade and headshot read vs Heroic (Inferno) | BLAST Premier Fall Final 2022, Day 4",2022-11-26T16:15:01Z,50s,https://www.twitch.tv/videos/1663271618,highlight
1663235452,"YEKINDAR 3k vs Heroic (Overpass) | BLAST Premier Fall Final 2022, Day 4",2022-11-26T15:19:44Z,14s,https://www.twitch.tv/videos/1663235452,highlight
1663205361,"Heroic stage walk-ins | BLAST Premier Fall Final 2022, Day 4",2022-11-26T14:30:29Z,1m13s,https://www.twitch.tv/videos/1663205361,highlight
1663201908,"Team Liquid stage walk-ins | BLAST Premier Fall Final 2022, Day 4",2022-11-26T14:24:18Z,1m17s,https://www.twitch.tv/videos/1663201908,highlight
1663190725,HERE. WE. GO!,2022-11-26T14:04:10Z,1m26s,https://www.twitch.tv/videos/1663190725,highlight
1662746228,"Maersk MVP Check-in, Day 3 | BLAST Premier Fall Final 2022",2022-11-26T00:19:26Z,1m12s,https://www.twitch.tv/videos/1662746228,highlight
1662463606,"Mahone breaks down NIP execute on Inferno, B site | BLAST Premier Fall Final 2022, Day 3",2022-11-25T18:26:00Z,1m54s,https://www.twitch.tv/videos/1662463606,highlight
1662308719,"Mahone taking a closer look at  m0NESY (and NiKo) | BLAST Premier Fall Final, Day 3",2022-11-25T14:27:57Z,1m55s,https://www.twitch.tv/videos/1662308719,highlight
1661804740,"Maersk MVP Check-in, Day 2 | BLAST Premier Fall Final 2022",2022-11-24T21:03:27Z,1m10s,https://www.twitch.tv/videos/1661804740,highlight
1661698347,Mahone breaks down nitr0's great positioning on Inferno A-site | BLAST Premier Fall Final 2022,2022-11-24T18:35:17Z,1m53s,https://www.twitch.tv/videos/1661698347,highlight
1661650246,"NAVI vs Team Liquid, Picks & Bans | BLAST Premier Fall Final 2022, Day 2",2022-11-24T17:26:42Z,36s,https://www.twitch.tv/videos/1661650246,highlight
1661523303,"Heroic's 2020 Inferno A site Wrap on | BLAST Premier Fall Final, Day 2",2022-11-24T13:47:41Z,1m28s,https://www.twitch.tv/videos/1661523303,highlight
1661476340,"OG Port-a-potty adventures | BLAST Premier Fall Final 2022, Day 2",2022-11-24T12:01:21Z,17s,https://www.twitch.tv/videos/1661476340,highlight
1661005146,"MAERSK MVP Check-in, Day 1 | BLAST Premier Fall Final 2022",2022-11-23T21:49:04Z,1m3s,https://www.twitch.tv/videos/1661005146,highlight
1660803952,"s1mple ACE vs Fluxo (Dust II) | BLAST Premier Fall Final 2022, Day 2",2022-11-23T17:32:06Z,48s,https://www.twitch.tv/videos/1660803952,highlight
1660797299,"NAVI vs Fluxo, Picks & Bans | BLAST Premier Fall Final 2022, Day 2 ",2022-11-23T17:22:16Z,16s,https://www.twitch.tv/videos/1660797299,highlight
1660684429,"Mahone on Heroic's Donut control on Ancient | BLAST Premier Fall Final 2022, Day 1",2022-11-23T14:09:21Z,1m53s,https://www.twitch.tv/videos/1660684429,highlight
1660586731,"Mahone on F1KU's defensive smoke on Mirage, A-site | BLAST Premier Fall Final 2022, Day 1",2022-11-23T10:07:24Z,1m41s,https://www.twitch.tv/videos/1660586731,highlight
1660578835,"broky 4k Clutch vs OG, BLAST Premier Fall Final 2022 (Day 1)",2022-11-23T09:43:13Z,1m12s,https://www.twitch.tv/videos/1660578835,highlight
1660568805,"FaZe vs OG, Pick & Bans (Day 1, Fall Final 2022)",2022-11-23T09:09:33Z,29s,https://www.twitch.tv/videos/1660568805,highlight
1632778304,Lucaozy NA MVP Interview | BLAST Fall Showdown 2022,2022-10-24T00:54:37Z,3m29s,https://www.twitch.tv/videos/1632778304,highlight
1632666849,Scrawny with his best xQc impression!,2022-10-23T22:26:22Z,52s,https://www.twitch.tv/videos/1632666849,highlight
1632659386,"felps 3hp, 2 Berettas, 1 kill vs MIBR exit | BLAST Premier Fall Showdown 2022",2022-10-23T22:15:58Z,50s,https://www.twitch.tv/videos/1632659386,highlight
1632580495,TeSeS EU MVP Interview | BLAST Fall Showdown 2022,2022-10-23T20:32:56Z,3m39s,https://www.twitch.tv/videos/1632580495,highlight
1632521199,MISTR 4k + knife kill round vs Heroic (Nuke) | BLAST Premier Fall Showdown 2022,2022-10-23T19:21:57Z,1m34s,https://www.twitch.tv/videos/1632521199,highlight
1632406769,Mahone showcases how Astralis disrupted Vitality's defaults on Dust II | BLAST Premier Fall Showdown 2022,2022-10-23T17:17:57Z,1m42s,https://www.twitch.tv/videos/1632406769,highlight
1631757545,"Maersk MVP Check-in, Day 4 | BLAST Premier Fall Showdown '22",2022-10-22T23:40:09Z,1m15s,https://www.twitch.tv/videos/1631757545,highlight
1631574483,"exit ice cold defuse vs Sharks (Nuke) | BLAST Premier Fall Showdown 2022, Day 4",2022-10-22T19:51:40Z,17s,https://www.twitch.tv/videos/1631574483,highlight
1631553108,Tension releasing stretch feat launders and Scrawny,2022-10-22T19:26:50Z,1m29s,https://www.twitch.tv/videos/1631553108,highlight
1631294656,Mahone takes a look at Sangal's sick nade game vs BIG | BLAST Premier Fall Showdown 2022,2022-10-22T14:22:34Z,1m18s,https://www.twitch.tv/videos/1631294656,highlight
1630844532,"Maersk MVP Check-in, Day 3 | BLAST Premier Fall Showdown 2022",2022-10-22T01:06:58Z,1m20s,https://www.twitch.tv/videos/1630844532,highlight
1630771838,Mahone breaks down VERTEX's A execute on Nuke | BLAST Premier Fall Showdown 2022,2022-10-21T23:50:23Z,1m39s,https://www.twitch.tv/videos/1630771838,highlight
1630510280,FELPS NINJA DEFUSE VS EG (Dust II) | BLAST Premier Fall Showdown 2022,2022-10-21T18:43:39Z,1m5s,https://www.twitch.tv/videos/1630510280,highlight
1630443479,Endless Clutches from blameF vs Vitality (Inferno) | BLAST Premier Fall Showdown,2022-10-21T17:28:21Z,1m59s,https://www.twitch.tv/videos/1630443479,highlight
1630371215,MistR Dualies 3K vs Vitality (Dust II) | BLAST Premier Fall Showdown 2022,2022-10-21T15:58:41Z,18s,https://www.twitch.tv/videos/1630371215,highlight
1630353684,Magisk 3k brings Vitality back into the round vs Astralis (Nuke) | BLAST Premier Fall Showdown 2022,2022-10-21T15:33:41Z,18s,https://www.twitch.tv/videos/1630353684,highlight
1629886289,"Maersk MVP Check-in | BLAST Premier Fall Showdown 2022, Day 2",2022-10-21T00:39:01Z,1m1s,https://www.twitch.tv/videos/1629886289,highlight
1629709057,Mahone with the MIBR triple Vent drop that breaks Team oNe every time | BLAST Premier Fall Showdown 2022,2022-10-20T21:09:30Z,1m48s,https://www.twitch.tv/videos/1629709057,highlight
1629672605,kraghen the Smoke Criminal vs Heroic (Inferno) | BLAST Premier Fall Showdown 2022,2022-10-20T20:24:01Z,50s,https://www.twitch.tv/videos/1629672605,highlight
1629391304,jnt BIG brain clutch vs Complexity (Nuke) | BLAST Premier Fall Showdown 2022,2022-10-20T14:49:23Z,57s,https://www.twitch.tv/videos/1629391304,highlight
1628987970,"MÃ¦rsk MVP Check-in, Day 1 | BLAST Premier Fall Showdown 2022",2022-10-20T00:47:24Z,52s,https://www.twitch.tv/videos/1628987970,highlight
1628847367,Mahone breaks down how Sharks takes the B-site on Dust II | BLAST Premier Fall Showdown,2022-10-19T22:01:07Z,1m49s,https://www.twitch.tv/videos/1628847367,highlight
1628779354,It's raining XANTARES on Nuke vs Astralis | BLAST Premier Fall Showdown 2022,2022-10-19T20:30:48Z,1m56s,https://www.twitch.tv/videos/1628779354,highlight
1628715425,Clutch minister is alive and well! | BLAST Premier Fall Showdown 2022,2022-10-19T19:08:00Z,49s,https://www.twitch.tv/videos/1628715425,highlight
1628666605,blameF 4k vs Eternal Fire (Dust II) | BLAST Premier Fall Showdown 2022,2022-10-19T18:11:13Z,2m50s,https://www.twitch.tv/videos/1628666605,highlight
1628573057,"TYLOO aristo with the BIG flank! | BLAST Premier Fall Showdown 2022, Day 1",2022-10-19T16:12:48Z,1m11s,https://www.twitch.tv/videos/1628573057,highlight
1576884138,broky 1v4 Clutch Reactions | BLAST Premier Fall Groups 2022,2022-08-30T13:01:24Z,22s,https://www.twitch.tv/videos/1576884138,highlight
1575546423,Maersk MVP of  BLAST Premier Fall Groups 2022,2022-08-28T23:26:08Z,2m51s,https://www.twitch.tv/videos/1575546423,highlight
1575466111,"Cowboy ZywOo on the job | BLAST Premier Fall Groups 2022, Day 7",2022-08-28T21:45:06Z,48s,https://www.twitch.tv/videos/1575466111,highlight
1574936699,"MVP Check-in, Day 6 | BLAST Premier Fall Groups 2022",2022-08-28T09:34:55Z,1m32s,https://www.twitch.tv/videos/1574936699,highlight
1574317537,s1mple vs Vitality (Mirage) | BLAST Premier Fall Groups 2022,2022-08-27T18:40:15Z,25s,https://www.twitch.tv/videos/1574317537,highlight
1573969584,"m0NESY Crazy 4k Clutch vs Vitality (Inferno) | BLAST Premier Fall Groups 2022, Day 5",2022-08-27T10:08:41Z,36s,https://www.twitch.tv/videos/1573969584,highlight
1573955160,"Maersk MVP Check-in, Day 5 | BLAST Premier Fall Groups 2022",2022-08-27T09:32:51Z,1m16s,https://www.twitch.tv/videos/1573955160,highlight
1573226551,"Brollan Hawk Eyes vs Team Liquid | BLAST Premier Fall Groups 2022, Day 5",2022-08-26T17:00:54Z,14s,https://www.twitch.tv/videos/1573226551,highlight
1572974219,"NiKo 2x No Scope 3k vs BIG (Dust II) | BLAST Premier Fall Groups 2022, Day 4",2022-08-26T10:20:47Z,58s,https://www.twitch.tv/videos/1572974219,highlight
1572294909,"m0NESY pistol ace vs BIG (Vertigo) | BLAST Premier Fall Groups 2022, Day 4",2022-08-25T17:30:00Z,20s,https://www.twitch.tv/videos/1572294909,highlight
1572282138,"Mahone on HooXi's influence on G2 | BLAST Premier Fall Groups 2022, Day 4",2022-08-25T17:12:55Z,2m44s,https://www.twitch.tv/videos/1572282138,highlight
1572157955,"EG MIC'D UP vs NIP (Nuke) | BLAST Premier Fall Groups 2022, Day 4",2022-08-25T14:16:47Z,1m3s,https://www.twitch.tv/videos/1572157955,highlight
1572102041,"Mahone on degster and OG's Overpass | BLAST Premier Fall Groups 2022, Day 4",2022-08-25T12:47:16Z,2m10s,https://www.twitch.tv/videos/1572102041,highlight
1568662202,"Maersk MVP Check-in, Day 3 | BLAST Premier Fall Groups 2022",2022-08-21T19:04:10Z,43s,https://www.twitch.tv/videos/1568662202,highlight
1568656263,Gauntlet Overview | BLAST Premier Fall Groups 2022,2022-08-21T18:59:25Z,1m26s,https://www.twitch.tv/videos/1568656263,highlight
1568568777,"Mahone on FaZe's Nuke strategies | BLAST Premier Fall Groups 2022, Day 3",2022-08-21T17:26:59Z,2m51s,https://www.twitch.tv/videos/1568568777,highlight
1568532447,"stavn ACE vs BIG (Nuke) | BLAST Premier Fall Groups 2022, Day 3",2022-08-21T16:46:32Z,1m5s,https://www.twitch.tv/videos/1568532447,highlight
1568509667,"sjuush crazy 4k vs BIG (Nuke) | BLAST Premier Fall Groups, Day 3",2022-08-21T16:17:11Z,25s,https://www.twitch.tv/videos/1568509667,highlight
1568443045,"ropz 1v3 clutch vs Heroic (Nuke) | BLAST Premier Fall Groups 2022, Day 3",2022-08-21T14:48:33Z,1m4s,https://www.twitch.tv/videos/1568443045,highlight
1568396633,"Ninja syrsoN vs Heroic (Nuke) | BLAST Premier Fall Groups 2022, Day 3",2022-08-21T13:39:13Z,41s,https://www.twitch.tv/videos/1568396633,highlight
1568377784,"tabseN falling to his death vs Heroic (Nuke) + Replay | BLAST Premier Fall Groups 2022, Day 3",2022-08-21T13:08:13Z,1m48s,https://www.twitch.tv/videos/1568377784,highlight
1568240581,"Maersk MVP Check In, Fall Groups 2022: Day 2 | BLAST Premier",2022-08-21T08:07:06Z,47s,https://www.twitch.tv/videos/1568240581,highlight
1567502625,"HooXi with FIRST ACE of Fall Groups 2022! (vs NAVI, Mirage) | BLAST Premier Fall Groups, Day 2",2022-08-20T15:40:40Z,33s,https://www.twitch.tv/videos/1567502625,highlight
1567466741,"NAF 1v3 Clutch vs Complexity (Vertigo) | BLAST PREMIER Fall Groups 2022, Day 2",2022-08-20T14:50:24Z,27s,https://www.twitch.tv/videos/1567466741,highlight
1567307817,"Maersk MVP Check In, Fall Groups 2022: Day 1 | BLAST Premier",2022-08-20T10:07:01Z,1m12s,https://www.twitch.tv/videos/1567307817,highlight
1566591403,"k0nfig Quick Fire vs NIP (Ancient) | BLAST Premier Fall Groups 2022, Day 1",2022-08-19T17:35:56Z,22s,https://www.twitch.tv/videos/1566591403,highlight
1566408790,Vitality Magisk Glock 4k vs OG (Dust II) | BLAST Premier Fall Groups 2022,2022-08-19T13:11:56Z,22s,https://www.twitch.tv/videos/1566408790,highlight
1524926629,"flameZ knife kill on electronic | OG vs NAVI, Spring Final 2022",2022-07-07T13:27:32Z,14s,https://www.twitch.tv/videos/1524926629,highlight
1519403025,"NiKo 180 Deagle kill on Twistzz | G2 vs FaZe, Spring Final 2022",2022-07-01T14:24:23Z,28s,https://www.twitch.tv/videos/1519403025,highlight
1508373703,Highlight: LIVE: BLAST Premier Spring Final 2022 - NaVi vs Vitality - Grand Final,2022-06-19T18:46:32Z,2m32s,https://www.twitch.tv/videos/1508373703,highlight
1508360737,BLAST Premier Spring Final 2022 - NaVi vs Vitality - Round 15,2022-06-19T18:30:38Z,1m41s,https://www.twitch.tv/videos/1508360737,highlight
1508277802,G2 vs Vitality Player Walk-ins | BLAST Premier Spring Final 2022,2022-06-19T16:48:48Z,2m27s,https://www.twitch.tv/videos/1508277802,highlight
1508274311,"NaVi vs OG, Team Walk-in | BLAST Premier Spring Final 2022",2022-06-19T16:43:50Z,2m18s,https://www.twitch.tv/videos/1508274311,highlight
1508179252,Highlight: LIVE: BLAST Premier Spring Final 2022 - NaVi vs Vitality - Grand Final,2022-06-19T14:26:46Z,5m39s,https://www.twitch.tv/videos/1508179252,highlight
1507680590,Highlight: BLAST Spring Final | OG vs NaVi & G2 vs Vitality,2022-06-18T23:42:45Z,43s,https://www.twitch.tv/videos/1507680590,highlight
1507641862,BLAST Spring Final | G2 vs Vitality Winning moment map 2,2022-06-18T22:50:21Z,2m44s,https://www.twitch.tv/videos/1507641862,highlight
1507540632,Mahone breaks down the G2 Smoke on Inferno | BLAST Premier Spring Final 2022,2022-06-18T20:39:16Z,1m21s,https://www.twitch.tv/videos/1507540632,highlight
1507407724,s1mple 4K vs OG (Dust 2) | BLAST Premier Spring Final 2022,2022-06-18T18:02:41Z,27s,https://www.twitch.tv/videos/1507407724,highlight
1507241652,BLAST Spring Final | Intro,2022-06-18T14:12:28Z,2m3s,https://www.twitch.tv/videos/1507241652,highlight
1506539793,Highlight: BLAST Spring Final | FaZe vs NaVi & Vitality vs ENCE,2022-06-17T19:49:46Z,1m32s,https://www.twitch.tv/videos/1506539793,highlight
1506413952,"MIC'D UP: Vitality vs ENCE, Overpass Round 1 | BLAST Premier Spring Final 2022",2022-06-17T17:25:11Z,38s,https://www.twitch.tv/videos/1506413952,highlight
1506327721,Highlight: BLAST Spring Final | FaZe vs NaVi & Vitality vs ENCE,2022-06-17T15:28:32Z,16s,https://www.twitch.tv/videos/1506327721,highlight
1506325951,Highlight: BLAST Spring Final | FaZe vs NaVi & Vitality vs ENCE,2022-06-17T15:25:42Z,6s,https://www.twitch.tv/videos/1506325951,highlight
1506288769,BLAST Spring Final | NaVi Weatherman segment dust2,2022-06-17T14:28:08Z,2m16s,https://www.twitch.tv/videos/1506288769,highlight
1505681346,"Highlight: BLAST Spring Final | Vitality vs Pain, G2 vs FaZe, NAVI vs BIG and ENCE vs OG",2022-06-16T21:10:00Z,1m0s,https://www.twitch.tv/videos/1505681346,highlight
1505407234,m0NESY 1v4 clutch vs FaZe (Dust 2) | BLAST Premier Spring Final 2022,2022-06-16T15:42:02Z,54s,https://www.twitch.tv/videos/1505407234,highlight
1505243169,"Highlight: BLAST Spring Final 15-19 June - NAVI, Faze, Vitality, BIG, OG, ENCE, Pain Gaming and G2!",2022-06-16T10:59:14Z,1m5s,https://www.twitch.tv/videos/1505243169,highlight
1505219495,Spring Final | Vitality vs Pain - Weatherman segment,2022-06-16T09:56:01Z,2m36s,https://www.twitch.tv/videos/1505219495,highlight
1505205324,Play of the Day Highlights - Day 1,2022-06-16T09:13:39Z,54s,https://www.twitch.tv/videos/1505205324,highlight
1505197436,BLAST Spring Final | ZywOo interview,2022-06-16T08:51:10Z,2m7s,https://www.twitch.tv/videos/1505197436,highlight
1504722531,Mahone breaks down an ENCE smoke on Nuke | BLAST Premier Spring Final 2022 ,2022-06-15T20:36:29Z,1m30s,https://www.twitch.tv/videos/1504722531,highlight
1504713582,tiziaN Pistol Ace vs ENCE (Mirage) | BLAST Premier Spring Final 2022,2022-06-15T20:25:14Z,47s,https://www.twitch.tv/videos/1504713582,highlight
1504525882,NAVI positional changes breakdown w. Mahone | BLAST Premier Spring Final 2022,2022-06-15T16:44:52Z,3m15s,https://www.twitch.tv/videos/1504525882,highlight
